#t	x0	y0	x1	y1
1.738475	999.940674	400.017639	1176.793457	344.801758
1.739977	999.940613	400.017578	1176.995361	344.993469
1.741481	999.940552	400.017517	1177.196533	345.185638
1.742985	999.940491	400.017456	1177.396851	345.378235
1.744491	999.940430	400.017395	1177.596436	345.571289
1.745998	999.940369	400.017334	1177.795288	345.764801
1.747507	999.940308	400.017273	1177.993286	345.958740
1.749016	999.940247	400.017212	1178.190552	346.153137
1.750527	999.940186	400.017151	1178.386963	346.347961
1.752039	999.940125	400.017090	1178.582642	346.543243
1.753553	999.940063	400.017029	1178.777466	346.738953
1.755067	999.940002	400.016968	1178.971558	346.935120
1.756583	999.939941	400.016907	1179.164917	347.131714
1.758100	999.939880	400.016846	1179.357422	347.328735
